TransactionID,CustomerID,TransactionDate,ProductID,Amount,PaymentType,Country,MerchantID,IsFraudulent,Category,CustomerAge,CustomerEmailDomain,TransactionTime,ProductDescription,Quantity,IPAddress,DeviceID,TransactionStatus
1623,177,2023-03-09 14:00:00,88,457.13,Credit Card,Canada,1755,0,Clothing,,example.com,16:30:00,Good,9.0,172.16.0.1,449,Pending
1624,285,2023-03-09 15:00:00,40,781.29,Wire Transfer,UK,1060,0,Clothing,55.0,gmail.com,17:15:00,Good,7.0,172.16.0.1,910,Completed
1625,63,2023-03-09 16:00:00,38,997.63,Credit Card,Australia,1501,0,Sports,55.0,yahoo.com,18:00:00,Good,6.0,172.16.0.1,367,Completed
1626,491,2023-03-09 17:00:00,60,195.18,Wire Transfer,France,1146,0,Clothing,40.0,hotmail.com,18:45:00,Good,8.0,,812,Completed
1627,150,2023-03-09 18:00:00,59,462.35,Debit Card,France,1685,0,Clothing,40.0,example.com,19:30:00,,8.0,10.0.0.1,620,Cancelled
1628,154,2023-03-09 19:00:00,10,433.83,PayPal,Germany,1944,0,Books,55.0,example.com,20:15:00,Good,6.0,192.168.1.1,614,Completed
1629,156,2023-03-09 20:00:00,99,307.97,Debit Card,UK,1789,0,Home & Garden,50.0,example.com,21:00:00,Good,4.0,192.168.1.1,410,Pending
1630,370,2023-03-09 21:00:00,64,202.11,Credit Card,USA,1333,0,Books,55.0,yahoo.com,21:45:00,Good,4.0,192.168.1.1,91,Failed
1631,469,2023-03-09 22:00:00,63,70.36,Debit Card,UK,1880,0,Sports,40.0,hotmail.com,22:30:00,,4.0,172.16.0.1,509,Pending
1632,49,2023-03-09 23:00:00,49,887.68,PayPal,UK,1952,0,Clothing,65.0,hotmail.com,23:15:00,Poor,6.0,127.0.0.1,877,Pending
1633,455,2023-03-10 00:00:00,64,422.75,Debit Card,Australia,1890,0,Home & Garden,65.0,example.com,00:00:00,Poor,1.0,10.0.0.1,528,Pending
1634,337,2023-03-10 01:00:00,32,499.41,PayPal,UK,1141,0,Clothing,18.0,gmail.com,00:45:00,Good,2.0,127.0.0.1,110,Failed
1635,84,2023-03-10 02:00:00,7,917.36,PayPal,Australia,1043,0,Clothing,55.0,example.com,01:30:00,Poor,6.0,127.0.0.1,775,Pending
1636,361,2023-03-10 03:00:00,21,777.41,Debit Card,France,1143,0,Sports,35.0,example.com,02:15:00,Average,1.0,10.0.0.1,672,Cancelled
1637,177,2023-03-10 04:00:00,20,134.85,Wire Transfer,France,1864,0,Clothing,30.0,gmail.com,03:00:00,Good,9.0,127.0.0.1,765,Cancelled
1638,148,2023-03-10 05:00:00,26,567.59,Credit Card,Canada,1332,0,Electronics,45.0,gmail.com,03:45:00,Average,6.0,127.0.0.1,89,Failed
1639,118,2023-03-10 06:00:00,68,445.04,Wire Transfer,Australia,1997,0,Home & Garden,,example.com,04:30:00,Poor,7.0,172.16.0.1,607,Cancelled
1640,342,2023-03-10 07:00:00,86,798.23,Wire Transfer,Australia,1496,0,Home & Garden,40.0,yahoo.com,05:15:00,Poor,1.0,10.0.0.1,272,Completed
1641,476,2023-03-10 08:00:00,15,,Debit Card,USA,1395,0,Electronics,55.0,yahoo.com,06:00:00,Poor,8.0,127.0.0.1,247,Cancelled
1642,63,2023-03-10 09:00:00,85,691.95,Credit Card,Germany,1054,0,Sports,25.0,gmail.com,06:45:00,,,,361,Pending
1643,189,2023-03-10 10:00:00,79,343.84,Credit Card,UK,1306,0,Clothing,35.0,example.com,07:30:00,Good,5.0,172.16.0.1,378,Cancelled
1644,360,2023-03-10 11:00:00,86,805.94,Wire Transfer,USA,1869,0,Clothing,60.0,yahoo.com,08:15:00,Average,6.0,10.0.0.1,206,Completed
1645,49,2023-03-10 12:00:00,92,57.13,Debit Card,Australia,1422,0,Home & Garden,35.0,example.com,09:00:00,Good,7.0,172.16.0.1,345,Completed
1646,327,2023-03-10 13:00:00,14,163.83,Credit Card,USA,1416,0,Sports,30.0,example.com,09:45:00,Poor,7.0,192.168.1.1,830,Completed
1647,257,2023-03-10 14:00:00,27,338.95,Wire Transfer,Canada,1672,0,Sports,35.0,example.com,10:30:00,Good,5.0,172.16.0.1,798,Pending
1648,224,2023-03-10 15:00:00,40,81.42,Credit Card,Germany,1796,0,Sports,40.0,yahoo.com,11:15:00,Poor,1.0,10.0.0.1,760,Completed
1649,141,2023-03-10 16:00:00,58,238.82,Debit Card,Australia,1324,0,Clothing,45.0,hotmail.com,12:00:00,Good,9.0,192.168.1.1,455,Pending
1650,478,2023-03-10 17:00:00,28,831.0,Debit Card,Australia,1709,0,Sports,55.0,example.com,12:45:00,Good,6.0,172.16.0.1,908,Completed
1651,215,2023-03-10 18:00:00,26,948.51,Debit Card,UK,1670,0,Electronics,35.0,yahoo.com,13:30:00,Good,9.0,192.168.1.1,67,Pending
1652,435,2023-03-10 19:00:00,63,,Credit Card,Germany,1079,0,Books,55.0,hotmail.com,14:15:00,Good,4.0,172.16.0.1,987,Pending
1653,379,2023-03-10 20:00:00,66,268.19,PayPal,Canada,1030,0,Sports,40.0,gmail.com,15:00:00,Poor,2.0,192.168.1.1,558,Pending
1654,440,2023-03-10 21:00:00,25,283.49,Credit Card,France,1984,0,Books,30.0,yahoo.com,15:45:00,Good,3.0,192.168.1.1,979,Cancelled
1655,211,2023-03-10 22:00:00,3,281.33,PayPal,USA,1111,0,Clothing,45.0,hotmail.com,16:30:00,Average,4.0,,43,Completed
1656,318,2023-03-10 23:00:00,72,40.75,Debit Card,UK,1557,0,Sports,50.0,yahoo.com,17:15:00,Good,8.0,,229,Pending
1657,32,2023-03-11 00:00:00,44,927.28,Wire Transfer,Australia,1864,0,Home & Garden,40.0,hotmail.com,18:00:00,Good,3.0,10.0.0.1,951,Completed
1658,158,2023-03-11 01:00:00,97,217.63,PayPal,France,1716,0,Clothing,,hotmail.com,18:45:00,Good,8.0,172.16.0.1,813,Cancelled
1659,285,2023-03-11 02:00:00,42,,Debit Card,Canada,1563,0,Electronics,18.0,yahoo.com,19:30:00,Good,6.0,10.0.0.1,444,Failed
1660,305,2023-03-11 03:00:00,99,14.64,Debit Card,Germany,1649,0,Electronics,25.0,gmail.com,20:15:00,Poor,4.0,172.16.0.1,234,Completed
1661,429,2023-03-11 04:00:00,6,858.67,PayPal,USA,1471,0,Books,25.0,example.com,21:00:00,Average,7.0,172.16.0.1,199,Completed
1662,477,2023-03-11 05:00:00,39,732.5,Wire Transfer,UK,1073,0,Books,45.0,hotmail.com,21:45:00,Good,5.0,10.0.0.1,497,Cancelled
1663,286,2023-03-11 06:00:00,52,947.02,Debit Card,Australia,1552,0,Home & Garden,,example.com,22:30:00,Average,5.0,127.0.0.1,848,Pending
1664,144,2023-03-11 07:00:00,23,782.71,PayPal,Australia,1478,0,Home & Garden,50.0,gmail.com,23:15:00,Good,9.0,192.168.1.1,32,Completed
1665,424,2023-03-11 08:00:00,89,317.14,Wire Transfer,France,1588,0,Electronics,25.0,example.com,00:00:00,Good,3.0,192.168.1.1,264,Failed
1666,19,2023-03-11 09:00:00,50,251.63,Wire Transfer,France,1386,0,Sports,30.0,example.com,00:45:00,Average,4.0,127.0.0.1,113,Cancelled
1667,18,2023-03-11 10:00:00,43,699.23,Debit Card,USA,1698,0,Electronics,40.0,yahoo.com,01:30:00,Good,5.0,127.0.0.1,973,Pending
1668,257,2023-03-11 11:00:00,19,367.29,Credit Card,Germany,1881,0,Electronics,25.0,yahoo.com,02:15:00,Average,1.0,172.16.0.1,830,Completed
1669,78,2023-03-11 12:00:00,69,568.38,Credit Card,Canada,1563,0,Home & Garden,55.0,gmail.com,03:00:00,Average,7.0,172.16.0.1,459,Completed
1670,371,2023-03-11 13:00:00,51,11.23,Debit Card,Germany,1929,0,Books,,yahoo.com,03:45:00,Poor,8.0,172.16.0.1,276,Cancelled
1671,175,2023-03-11 14:00:00,11,,Wire Transfer,Germany,1432,0,Home & Garden,35.0,hotmail.com,04:30:00,,6.0,172.16.0.1,146,Pending
1672,498,2023-03-11 15:00:00,12,537.69,Debit Card,Germany,1411,0,Home & Garden,55.0,gmail.com,05:15:00,Good,9.0,10.0.0.1,357,Pending
1673,194,2023-03-11 16:00:00,74,568.24,PayPal,USA,1466,0,Home & Garden,45.0,yahoo.com,06:00:00,Good,3.0,172.16.0.1,6,Cancelled
1674,476,2023-03-11 17:00:00,8,752.7,Credit Card,USA,1598,0,Electronics,25.0,yahoo.com,06:45:00,Good,2.0,172.16.0.1,340,Completed
1675,113,2023-03-11 18:00:00,24,136.31,PayPal,Canada,1620,0,Sports,,gmail.com,07:30:00,Good,5.0,127.0.0.1,992,Completed
1676,114,2023-03-11 19:00:00,92,515.62,Debit Card,Germany,1991,0,Electronics,,hotmail.com,08:15:00,Poor,9.0,127.0.0.1,494,Pending
1677,222,2023-03-11 20:00:00,41,198.48,Debit Card,USA,1908,0,Clothing,65.0,gmail.com,09:00:00,Poor,1.0,10.0.0.1,108,Pending
1678,166,2023-03-11 21:00:00,36,97.73,Wire Transfer,Canada,1736,0,Home & Garden,55.0,yahoo.com,09:45:00,Average,1.0,172.16.0.1,925,Failed
1679,435,2023-03-11 22:00:00,85,413.44,Wire Transfer,Australia,1993,0,Home & Garden,30.0,yahoo.com,10:30:00,Average,3.0,10.0.0.1,772,Failed
1680,319,2023-03-11 23:00:00,72,167.52,Wire Transfer,Canada,1992,0,Clothing,65.0,gmail.com,11:15:00,Good,3.0,172.16.0.1,71,Failed
1681,132,2023-03-12 00:00:00,55,225.67,PayPal,Germany,1247,0,Home & Garden,,hotmail.com,12:00:00,Average,5.0,172.16.0.1,939,Pending
1682,385,2023-03-12 01:00:00,9,320.97,Wire Transfer,UK,1580,0,Home & Garden,,hotmail.com,12:45:00,Poor,4.0,,340,Pending
1683,264,2023-03-12 02:00:00,47,263.09,Debit Card,Germany,1119,0,Home & Garden,55.0,example.com,13:30:00,Average,6.0,127.0.0.1,674,Pending
1684,413,2023-03-12 03:00:00,15,92.15,Wire Transfer,UK,1066,0,Clothing,18.0,hotmail.com,14:15:00,Good,,,100,Completed
1685,55,2023-03-12 04:00:00,48,94.47,Credit Card,Canada,1572,0,Electronics,,gmail.com,15:00:00,Average,8.0,127.0.0.1,327,Cancelled
1686,359,2023-03-12 05:00:00,82,,Wire Transfer,Australia,1955,0,Home & Garden,25.0,hotmail.com,15:45:00,Good,4.0,,33,Pending
1687,131,2023-03-12 06:00:00,42,55.31,PayPal,Australia,1326,0,Sports,35.0,hotmail.com,16:30:00,Average,1.0,127.0.0.1,143,Completed
1688,288,2023-03-12 07:00:00,60,628.32,Credit Card,USA,1919,0,Clothing,50.0,example.com,17:15:00,Average,7.0,,244,Pending
1689,266,2023-03-12 08:00:00,84,290.89,Credit Card,Australia,1702,1,Books,45.0,hotmail.com,18:00:00,Good,6.0,192.168.1.1,736,Cancelled
1690,458,2023-03-12 09:00:00,70,283.35,Credit Card,France,1469,0,Clothing,,example.com,18:45:00,Poor,5.0,192.168.1.1,726,Pending
1691,467,2023-03-12 10:00:00,12,335.34,PayPal,Canada,1492,0,Electronics,40.0,example.com,19:30:00,Poor,4.0,172.16.0.1,632,Completed
1692,366,2023-03-12 11:00:00,2,664.48,Debit Card,USA,1700,0,Clothing,60.0,hotmail.com,20:15:00,Good,6.0,,680,Pending
1693,162,2023-03-12 12:00:00,7,,Wire Transfer,Australia,1662,0,Books,55.0,yahoo.com,21:00:00,,8.0,172.16.0.1,861,Pending
1694,380,2023-03-12 13:00:00,80,760.29,Credit Card,Canada,1285,0,Sports,30.0,gmail.com,21:45:00,Average,6.0,10.0.0.1,217,Pending
1695,481,2023-03-12 14:00:00,3,728.89,Credit Card,Germany,1955,0,Books,65.0,gmail.com,22:30:00,Poor,3.0,172.16.0.1,901,Failed
1696,87,2023-03-12 15:00:00,3,486.97,Credit Card,Australia,1913,0,Clothing,50.0,hotmail.com,23:15:00,Poor,9.0,127.0.0.1,974,Pending
1697,55,2023-03-12 16:00:00,27,695.34,Debit Card,UK,1607,1,Books,,gmail.com,00:00:00,Average,3.0,10.0.0.1,434,Completed
1698,476,2023-03-12 17:00:00,40,555.0,Debit Card,Canada,1311,0,Clothing,,gmail.com,00:45:00,Poor,4.0,127.0.0.1,867,Completed
1699,288,2023-03-12 18:00:00,33,220.17,PayPal,USA,1308,0,Sports,18.0,example.com,01:30:00,Good,5.0,,834,Completed
1700,178,2023-03-12 19:00:00,92,212.55,Debit Card,Germany,1774,0,Sports,50.0,yahoo.com,02:15:00,Good,2.0,,729,Pending
1701,391,2023-03-12 20:00:00,1,299.91,Wire Transfer,France,1096,0,Electronics,18.0,gmail.com,03:00:00,Average,2.0,10.0.0.1,54,Cancelled
1702,349,2023-03-12 21:00:00,8,911.25,PayPal,Germany,1964,0,Sports,40.0,yahoo.com,03:45:00,Poor,6.0,10.0.0.1,720,Completed
1703,8,2023-03-12 22:00:00,32,549.68,PayPal,Australia,1112,0,Home & Garden,,gmail.com,04:30:00,Poor,2.0,10.0.0.1,942,Failed
1704,321,2023-03-12 23:00:00,48,735.24,Wire Transfer,UK,1987,0,Books,60.0,yahoo.com,05:15:00,Average,1.0,10.0.0.1,592,Cancelled
1705,313,2023-03-13 00:00:00,4,349.83,Wire Transfer,Germany,1636,0,Books,30.0,yahoo.com,06:00:00,Average,8.0,192.168.1.1,907,Completed
1706,247,2023-03-13 01:00:00,94,410.68,Wire Transfer,France,1455,0,Clothing,60.0,gmail.com,06:45:00,Good,1.0,127.0.0.1,892,Pending
1707,323,2023-03-13 02:00:00,70,129.94,PayPal,USA,1462,0,Sports,60.0,example.com,07:30:00,,6.0,10.0.0.1,945,Failed
1708,472,2023-03-13 03:00:00,19,175.44,PayPal,Canada,1947,0,Electronics,,yahoo.com,08:15:00,Good,1.0,,995,Completed
1709,471,2023-03-13 04:00:00,32,828.22,PayPal,UK,1131,0,Electronics,35.0,yahoo.com,09:00:00,Poor,8.0,,151,Failed
1710,443,2023-03-13 05:00:00,9,586.91,Wire Transfer,France,1929,0,Electronics,,gmail.com,09:45:00,Average,5.0,192.168.1.1,55,Cancelled
1711,255,2023-03-13 06:00:00,12,340.84,Wire Transfer,Australia,1964,0,Home & Garden,,yahoo.com,10:30:00,Average,3.0,,517,Completed
1712,328,2023-03-13 07:00:00,11,803.84,Credit Card,Australia,1928,0,Sports,40.0,yahoo.com,11:15:00,Good,5.0,127.0.0.1,448,Pending
1713,54,2023-03-13 08:00:00,46,250.29,Debit Card,Australia,1120,0,Electronics,,example.com,12:00:00,,1.0,172.16.0.1,35,Failed
1714,249,2023-03-13 09:00:00,16,976.15,Credit Card,UK,1196,0,Home & Garden,18.0,yahoo.com,12:45:00,Average,1.0,10.0.0.1,861,Completed
1715,239,2023-03-13 10:00:00,1,348.09,Wire Transfer,Germany,1805,0,Books,30.0,example.com,13:30:00,,4.0,172.16.0.1,119,Cancelled
1716,229,2023-03-13 11:00:00,63,,PayPal,UK,1481,0,Clothing,60.0,yahoo.com,14:15:00,Good,,10.0.0.1,197,Cancelled
1717,67,2023-03-13 12:00:00,21,315.35,Wire Transfer,Australia,1633,0,Sports,,yahoo.com,15:00:00,Average,9.0,127.0.0.1,566,Completed
1718,51,2023-03-13 13:00:00,30,126.5,Debit Card,France,1793,0,Sports,55.0,example.com,15:45:00,Poor,1.0,192.168.1.1,771,Cancelled
1719,97,2023-03-13 14:00:00,13,115.58,Credit Card,Canada,1896,0,Books,30.0,example.com,16:30:00,Poor,3.0,127.0.0.1,774,Failed
1720,92,2023-03-13 15:00:00,34,649.86,Credit Card,Canada,1771,0,Sports,,hotmail.com,17:15:00,,4.0,10.0.0.1,855,Failed
1721,495,2023-03-13 16:00:00,4,875.74,PayPal,UK,1038,0,Sports,65.0,yahoo.com,18:00:00,Good,2.0,192.168.1.1,878,Failed
1722,264,2023-03-13 17:00:00,28,791.57,Credit Card,Australia,1565,0,Sports,,example.com,18:45:00,Good,7.0,172.16.0.1,824,Failed
1723,418,2023-03-13 18:00:00,95,145.4,Credit Card,USA,1511,0,Sports,60.0,yahoo.com,19:30:00,Average,3.0,172.16.0.1,514,Cancelled
1724,291,2023-03-13 19:00:00,59,547.85,Wire Transfer,UK,1473,0,Home & Garden,30.0,yahoo.com,20:15:00,Good,1.0,172.16.0.1,594,Completed
1725,96,2023-03-13 20:00:00,27,,Credit Card,Australia,1160,0,Home & Garden,,yahoo.com,21:00:00,,,192.168.1.1,862,Cancelled
1726,88,2023-03-13 21:00:00,69,50.07,Credit Card,Germany,1288,0,Clothing,45.0,gmail.com,21:45:00,Good,3.0,,422,Cancelled
1727,78,2023-03-13 22:00:00,25,658.1,Credit Card,Canada,1199,0,Sports,65.0,hotmail.com,22:30:00,Average,,127.0.0.1,952,Completed
1728,288,2023-03-13 23:00:00,3,537.48,PayPal,Canada,1787,0,Books,65.0,gmail.com,23:15:00,Good,,192.168.1.1,517,Completed
1729,120,2023-03-14 00:00:00,97,,PayPal,Canada,1527,0,Electronics,18.0,hotmail.com,00:00:00,Average,1.0,172.16.0.1,686,Pending
1730,302,2023-03-14 01:00:00,68,39.76,Wire Transfer,USA,1916,0,Clothing,18.0,yahoo.com,00:45:00,Good,,172.16.0.1,139,Failed
1731,491,2023-03-14 02:00:00,25,989.81,Credit Card,Australia,1684,0,Electronics,40.0,yahoo.com,01:30:00,Good,2.0,192.168.1.1,705,Completed
1732,400,2023-03-14 03:00:00,20,,PayPal,Australia,1502,0,Electronics,45.0,example.com,02:15:00,Good,5.0,127.0.0.1,650,Cancelled
1733,452,2023-03-14 04:00:00,34,447.31,PayPal,Australia,1247,0,Sports,50.0,hotmail.com,03:00:00,Good,8.0,,809,Failed
1734,500,2023-03-14 05:00:00,26,507.1,Wire Transfer,Australia,1382,0,Books,18.0,hotmail.com,03:45:00,,7.0,127.0.0.1,628,Failed
1735,165,2023-03-14 06:00:00,5,121.69,Debit Card,USA,1217,0,Electronics,65.0,gmail.com,04:30:00,Good,8.0,10.0.0.1,44,Cancelled
1736,182,2023-03-14 07:00:00,99,173.22,Credit Card,France,1086,0,Electronics,45.0,hotmail.com,05:15:00,Average,6.0,,858,Completed
1737,469,2023-03-14 08:00:00,61,355.05,PayPal,UK,1081,0,Clothing,55.0,yahoo.com,06:00:00,,7.0,10.0.0.1,801,Failed
1738,398,2023-03-14 09:00:00,92,762.87,Wire Transfer,UK,1061,0,Books,40.0,example.com,06:45:00,Poor,9.0,,219,Failed
1739,223,2023-03-14 10:00:00,93,509.55,Wire Transfer,Australia,1798,0,Books,35.0,gmail.com,07:30:00,,6.0,192.168.1.1,568,Failed
1740,311,2023-03-14 11:00:00,9,639.71,Wire Transfer,Germany,1499,0,Electronics,65.0,example.com,08:15:00,,,172.16.0.1,754,Failed
1741,432,2023-03-14 12:00:00,50,985.25,PayPal,Canada,1041,0,Books,40.0,hotmail.com,09:00:00,Average,2.0,172.16.0.1,908,Failed
1742,466,2023-03-14 13:00:00,6,769.17,Credit Card,USA,1011,0,Clothing,55.0,hotmail.com,09:45:00,Average,2.0,10.0.0.1,258,Cancelled
1743,7,2023-03-14 14:00:00,83,437.19,Debit Card,Germany,1832,1,Clothing,65.0,gmail.com,10:30:00,Good,2.0,127.0.0.1,513,Completed
1744,330,2023-03-14 15:00:00,60,449.21,Credit Card,Germany,1745,0,Clothing,45.0,hotmail.com,11:15:00,Average,6.0,127.0.0.1,961,Completed
1745,263,2023-03-14 16:00:00,44,620.68,Wire Transfer,Australia,1840,0,Sports,40.0,example.com,12:00:00,Poor,2.0,192.168.1.1,377,Failed
1746,161,2023-03-14 17:00:00,11,667.04,Wire Transfer,USA,1642,0,Electronics,,yahoo.com,12:45:00,Average,3.0,127.0.0.1,893,Failed
1747,151,2023-03-14 18:00:00,66,503.21,Debit Card,UK,1114,0,Books,,gmail.com,13:30:00,Poor,8.0,172.16.0.1,289,Failed
1748,85,2023-03-14 19:00:00,47,646.64,Credit Card,Canada,1217,0,Clothing,25.0,hotmail.com,14:15:00,Poor,8.0,192.168.1.1,470,Cancelled
1749,147,2023-03-14 20:00:00,73,28.41,Wire Transfer,UK,1648,0,Electronics,18.0,example.com,15:00:00,Good,4.0,,972,Cancelled
1750,112,2023-03-14 21:00:00,85,,Wire Transfer,Germany,1105,0,Electronics,25.0,yahoo.com,15:45:00,Poor,9.0,,103,Pending
1751,381,2023-03-14 22:00:00,88,282.54,Credit Card,Canada,1690,0,Sports,30.0,hotmail.com,16:30:00,Average,8.0,10.0.0.1,804,Failed
1752,403,2023-03-14 23:00:00,98,133.53,Wire Transfer,France,1527,0,Books,30.0,gmail.com,17:15:00,Good,1.0,172.16.0.1,149,Pending
1753,36,2023-03-15 00:00:00,86,104.05,Credit Card,Germany,1471,0,Books,35.0,hotmail.com,18:00:00,Poor,8.0,10.0.0.1,84,Pending
1754,285,2023-03-15 01:00:00,3,605.18,Wire Transfer,UK,1753,0,Clothing,,hotmail.com,18:45:00,Average,1.0,127.0.0.1,932,Pending
1755,188,2023-03-15 02:00:00,76,525.98,Credit Card,UK,1845,0,Clothing,,hotmail.com,19:30:00,Poor,4.0,,26,Completed
1756,82,2023-03-15 03:00:00,92,257.32,Debit Card,Australia,1892,0,Electronics,45.0,yahoo.com,20:15:00,Average,6.0,10.0.0.1,175,Pending
1757,2,2023-03-15 04:00:00,30,473.6,Wire Transfer,UK,1386,0,Books,40.0,yahoo.com,21:00:00,Good,7.0,,735,Failed
1758,385,2023-03-15 05:00:00,90,494.77,Debit Card,USA,1225,0,Books,35.0,hotmail.com,21:45:00,Poor,4.0,172.16.0.1,641,Cancelled
1759,303,2023-03-15 06:00:00,21,199.03,Wire Transfer,Germany,1480,0,Clothing,45.0,hotmail.com,22:30:00,Average,8.0,10.0.0.1,422,Failed
1760,197,2023-03-15 07:00:00,28,653.83,Wire Transfer,Canada,1753,0,Home & Garden,55.0,gmail.com,23:15:00,Good,8.0,,654,Cancelled
1761,404,2023-03-15 08:00:00,90,782.01,PayPal,UK,1407,0,Electronics,,hotmail.com,00:00:00,Good,9.0,172.16.0.1,346,Completed
1762,11,2023-03-15 09:00:00,62,792.51,Credit Card,Australia,1456,0,Books,45.0,example.com,00:45:00,Poor,6.0,172.16.0.1,302,Completed
1763,234,2023-03-15 10:00:00,33,604.46,Debit Card,Australia,1652,0,Sports,65.0,example.com,01:30:00,Good,4.0,127.0.0.1,298,Failed
1764,386,2023-03-15 11:00:00,85,514.08,Debit Card,UK,1897,0,Sports,55.0,gmail.com,02:15:00,Poor,2.0,10.0.0.1,135,Completed
1765,195,2023-03-15 12:00:00,35,65.7,Debit Card,USA,1710,0,Home & Garden,35.0,yahoo.com,03:00:00,Good,7.0,10.0.0.1,55,Cancelled
1766,471,2023-03-15 13:00:00,52,291.39,Credit Card,Australia,1623,0,Clothing,45.0,hotmail.com,03:45:00,Average,3.0,,56,Completed
1767,119,2023-03-15 14:00:00,34,97.81,PayPal,Canada,1638,0,Clothing,18.0,gmail.com,04:30:00,,3.0,127.0.0.1,374,Pending
1768,396,2023-03-15 15:00:00,41,964.0,Debit Card,Germany,1020,0,Clothing,40.0,yahoo.com,05:15:00,Good,3.0,,588,Pending
1769,20,2023-03-15 16:00:00,51,139.4,Credit Card,France,1658,0,Sports,65.0,gmail.com,06:00:00,Average,4.0,10.0.0.1,831,Completed
1770,261,2023-03-15 17:00:00,47,156.02,Wire Transfer,USA,1600,0,Clothing,40.0,yahoo.com,06:45:00,Poor,2.0,172.16.0.1,920,Failed
1771,293,2023-03-15 18:00:00,82,890.13,Debit Card,Australia,1814,0,Sports,60.0,hotmail.com,07:30:00,Poor,5.0,,339,Pending
1772,422,2023-03-15 19:00:00,58,944.21,Debit Card,Germany,1917,0,Home & Garden,35.0,gmail.com,08:15:00,Average,3.0,10.0.0.1,457,Cancelled
1773,256,2023-03-15 20:00:00,75,767.0,PayPal,France,1202,0,Electronics,65.0,hotmail.com,09:00:00,Average,5.0,192.168.1.1,355,Failed
1774,222,2023-03-15 21:00:00,57,,Debit Card,UK,1416,0,Books,40.0,gmail.com,09:45:00,Poor,7.0,172.16.0.1,132,Completed
1775,393,2023-03-15 22:00:00,23,6.34,Debit Card,UK,1415,0,Home & Garden,,yahoo.com,10:30:00,Poor,9.0,10.0.0.1,493,Failed
1776,226,2023-03-15 23:00:00,48,381.21,Wire Transfer,Canada,1447,0,Sports,40.0,gmail.com,11:15:00,Poor,2.0,192.168.1.1,554,Failed
1777,53,2023-03-16 00:00:00,22,147.68,Credit Card,France,1511,0,Home & Garden,25.0,example.com,12:00:00,Good,9.0,,864,Failed
1778,428,2023-03-16 01:00:00,17,23.29,Credit Card,UK,1084,0,Books,,example.com,12:45:00,,,,110,Failed
1779,355,2023-03-16 02:00:00,69,466.75,PayPal,UK,1166,0,Electronics,55.0,gmail.com,13:30:00,Average,6.0,172.16.0.1,582,Completed
1780,500,2023-03-16 03:00:00,11,943.35,Wire Transfer,Australia,1383,0,Books,25.0,example.com,14:15:00,Good,3.0,127.0.0.1,796,Completed
1781,342,2023-03-16 04:00:00,94,327.2,Credit Card,Canada,1467,0,Sports,50.0,hotmail.com,15:00:00,Good,9.0,,126,Pending
1782,364,2023-03-16 05:00:00,15,662.83,Wire Transfer,Germany,1071,0,Books,25.0,example.com,15:45:00,Good,4.0,127.0.0.1,860,Pending
1783,280,2023-03-16 06:00:00,91,653.97,Credit Card,UK,1809,0,Home & Garden,18.0,example.com,16:30:00,Good,5.0,192.168.1.1,296,Cancelled
1784,81,2023-03-16 07:00:00,35,254.82,Wire Transfer,USA,1996,0,Clothing,65.0,hotmail.com,17:15:00,Good,3.0,192.168.1.1,179,Cancelled
1785,202,2023-03-16 08:00:00,33,652.17,PayPal,USA,1520,0,Home & Garden,30.0,hotmail.com,18:00:00,Good,5.0,192.168.1.1,925,Pending
1786,158,2023-03-16 09:00:00,84,216.27,Debit Card,Germany,1792,0,Sports,45.0,yahoo.com,18:45:00,Average,8.0,192.168.1.1,810,Pending
1787,120,2023-03-16 10:00:00,16,126.4,PayPal,France,1472,0,Electronics,45.0,hotmail.com,19:30:00,Good,8.0,10.0.0.1,886,Failed
1788,59,2023-03-16 11:00:00,34,702.88,Credit Card,Canada,1992,0,Books,40.0,gmail.com,20:15:00,Good,8.0,10.0.0.1,197,Pending
1789,494,2023-03-16 12:00:00,66,117.87,PayPal,Australia,1257,0,Electronics,60.0,example.com,21:00:00,Good,6.0,10.0.0.1,773,Cancelled
1790,215,2023-03-16 13:00:00,99,996.92,Debit Card,USA,1274,0,Sports,45.0,yahoo.com,21:45:00,Good,1.0,192.168.1.1,101,Pending
1791,128,2023-03-16 14:00:00,40,187.54,PayPal,USA,1749,0,Books,35.0,hotmail.com,22:30:00,Good,6.0,172.16.0.1,937,Failed
1792,224,2023-03-16 15:00:00,28,596.17,Credit Card,Germany,1019,0,Home & Garden,55.0,example.com,23:15:00,Average,7.0,10.0.0.1,573,Cancelled
1793,209,2023-03-16 16:00:00,47,414.32,Credit Card,France,1489,0,Home & Garden,,gmail.com,00:00:00,,9.0,127.0.0.1,183,Completed
1794,370,2023-03-16 17:00:00,39,130.75,PayPal,France,1744,0,Sports,40.0,gmail.com,00:45:00,Poor,8.0,192.168.1.1,924,Pending
1795,115,2023-03-16 18:00:00,70,32.7,Debit Card,Germany,1489,0,Books,65.0,yahoo.com,01:30:00,Poor,8.0,,809,Completed
1796,209,2023-03-16 19:00:00,73,624.62,PayPal,USA,1732,0,Home & Garden,45.0,gmail.com,02:15:00,Good,7.0,,879,Cancelled
1797,14,2023-03-16 20:00:00,20,807.72,Debit Card,Canada,1325,0,Sports,,example.com,03:00:00,Good,2.0,127.0.0.1,9,Pending
1798,9,2023-03-16 21:00:00,1,842.81,Wire Transfer,USA,1528,1,Sports,45.0,hotmail.com,03:45:00,Good,1.0,127.0.0.1,413,Completed
